,FAM,live_basal_area,LAI_sum,LAI_win,aspect_mean,aspect_std,canopy_height,CWD,elevation_mean,elevation_std,forest_cover,ppt_sum,ppt_win,tmax_sum,tmax_win,tmean_sum,tmean_win,vpdmax_sum,vpdmax_win,EVP_sum,PEVAP_sum,EVP_win,PEVAP_win,vsm_sum,vsm_win,location,silt_fraction,sand_fraction,twi
504,0.0152251737178,33.4258561541,2.2820851165,0.978281027104,192.235242417,104.382458402,25.84,576.960139535,1690.78222222,275.696333179,1.0,5.47222222222,569.361111111,26.7407407407,8.89814814815,19.3796296296,3.73148148148,30.3173309179,7.98672839506,136.77775,807.11525,70.208,165.425,0.171015942029,0.169824390244,197,29.0,65.0,483
505,0.0278070886156,33.4258561541,2.44386590585,0.818865905849,192.235242417,104.382458402,25.84,514.035627907,1690.78222222,275.696333179,1.0,3.36111111111,517.0,25.287037037,8.19444444444,18.25,3.40740740741,25.9894323671,6.04722222222,205.10975,717.66275,67.3745,128.7235,0.172934782609,0.184807272727,197,29.0,65.0,483
506,0.0168111305853,33.4258561541,2.52504755112,0.841833095578,192.235242417,104.382458402,25.84,402.983,1690.78222222,275.696333179,1.0,12.6666666667,745.277777778,25.2962962963,7.5,18.2592592593,2.49074074074,25.976147343,6.7950617284,268.66825,698.458,58.663,120.641,0.1711,0.175778787879,197,29.0,65.0,483
507,0.000845842977484,33.4258561541,2.40999762244,1.46854493581,192.235242417,104.382458402,25.84,667.634976744,1690.78222222,275.696333179,1.0,19.5555555556,538.138888889,26.8240740741,9.21296296296,19.4074074074,3.93518518519,29.6008454106,7.98107448107,122.36025,781.34925,57.607,120.33,0.162740677966,0.19412173913,197,29.0,65.0,483
508,0.00539224931225,33.4258561541,2.5044935806,1.26447931526,192.235242417,104.382458402,25.84,577.855860465,1690.78222222,275.696333179,1.0,41.1388888889,162.555555556,25.3888888889,9.90740740741,18.6481481481,4.08333333333,26.7472826087,9.62160493827,123.54575,756.44,79.54125,178.54325,0.168056140351,0.1988,197,29.0,65.0,483
509,0.0105730372493,33.3596948402,2.30393485497,1.65621730861,192.235242417,104.382458402,25.84,703.150444444,1690.78222222,275.696333179,1.0,63.8888888889,568.305555556,25.6944444444,11.0925925926,18.8703703704,6.02777777778,26.1796497585,9.52314814815,87.79575,726.3855,81.87025,224.721,0.172337288136,0.209075510204,197,29.0,65.0,483
510,0.0426093415524,33.4165453151,2.12527341893,1.63380884451,192.235242417,104.382458402,25.84,708.072976744,1690.78222222,275.696333179,1.0,23.0555555556,251.75,25.3796296296,13.1481481481,18.462962963,7.7962962963,25.7518115942,10.8632716049,112.53275,764.67425,114.35475,264.29375,0.170684482759,0.207162,197,29.0,65.0,483
511,0.0139848010053,24.4119616095,1.23495238095,0.340702380952,161.484635771,114.714279207,21.28,609.968547619,2242.09111111,265.337743952,0.8,11.0,472.833333333,22.6759259259,5.42592592593,15.9074074074,0.203703703704,23.9836956522,6.04290123457,165.3825,757.003,52.62725,159.2375,0.21793,0.200128571429,198,27.0,49.0,188
512,0.018320089864,25.3409211848,1.29796428571,0.256238095238,161.484635771,114.714279207,21.28,516.718073171,2242.09111111,265.337743952,0.8,10.4722222222,456.805555556,21.6944444444,5.38888888889,14.8333333333,0.398148148148,21.9127415459,5.33641975309,228.11825,693.78375,49.885,136.994,0.220323188406,0.210158928571,198,27.0,49.0,188
513,0.0160825215469,24.9753084304,1.27253571429,0.272964285714,161.484635771,114.714279207,21.28,428.662547619,2242.09111111,265.337743952,0.8,19.1666666667,623.611111111,21.6759259259,4.67592592593,14.9166666667,-0.675925925926,21.2814009662,5.60339506173,279.80975,674.61275,49.79575,118.7895,0.219608823529,0.205986486486,198,27.0,49.0,188
515,0.00237741625557,26.5601053128,1.31252380952,0.427904761905,161.484635771,114.714279207,21.28,598.407833333,2242.09111111,265.337743952,0.8,43.0833333333,128.472222222,21.537037037,6.41666666667,15.25,0.388888888889,21.5981280193,7.81975308642,186.6455,698.63575,53.5835,119.3095,0.2261,0.224437209302,198,27.0,49.0,188
516,0.0399965315525,25.1793500762,1.27320238095,0.551785714286,161.484635771,114.714279207,21.28,665.026871795,2242.09111111,265.337743952,0.8,101.444444444,471.611111111,21.9351851852,7.7037037037,15.7592592593,2.46296296296,21.1971618357,7.61635802469,169.6605,648.20125,56.30425,164.945,0.222648387097,0.252322916667,198,27.0,49.0,188
517,0.054261030714,24.6273545741,1.30119047619,0.731452380952,161.484635771,114.714279207,21.28,722.89455814,2242.09111111,265.337743952,0.8,39.9166666667,211.472222222,21.75,9.80555555556,15.3611111111,4.14814814815,20.7119565217,9.16327160494,174.50075,701.353,79.642,227.488,0.209755737705,0.235246808511,198,27.0,49.0,188
518,0.0211035939371,28.2014680742,1.21032763533,0.451780626781,146.176614264,119.105592129,17.56,694.815923077,2060.97,469.940805008,0.6,11.3333333333,239.916666667,25.7592592593,7.51851851852,17.4722222222,1.2962962963,30.092089372,7.59228395062,355.733666667,771.447,53.8693333333,149.773,0.185517142857,0.190788679245,199,11.0,86.0,691
519,0.00951730690595,32.1133619172,1.331671415,0.375783475783,146.176614264,119.105592129,17.56,535.964833333,2060.97,469.940805008,0.6,21.2222222222,259.777777778,24.962962963,7.42592592593,16.3981481481,1.58333333333,28.0549516908,7.08148148148,355.497666667,722.427333333,50.791,129.876,0.185792753623,0.205173684211,199,11.0,86.0,691
520,0.0092414427608,32.9283992124,1.38034188034,0.394527540361,146.176614264,119.105592129,17.56,463.2432,2060.97,469.940805008,0.6,18.1111111111,350.888888889,24.9722222222,6.75925925926,16.5833333333,0.462962962963,27.9607487923,7.15185185185,367.380333333,703.901333333,51.8723333333,100.731333333,0.189295588235,0.1989,199,11.0,86.0,691
522,0.000413795976868,24.8088084142,1.24804131054,0.4982668566,146.176614264,119.105592129,17.56,726.115,2060.97,469.940805008,0.6,37.2777777778,58.0833333333,24.6759259259,7.99074074074,16.9074074074,1.10185185185,27.6754227053,8.76296296296,351.239666667,726.024,53.6776666667,100.912,0.17743968254,0.199990697674,199,11.0,86.0,691
523,0.00551727969157,26.0578487603,1.20232668566,0.574501424501,146.176614264,119.105592129,17.56,753.178583333,2060.97,469.940805008,0.6,77.8888888889,254.416666667,24.962962963,9.67592592593,17.1574074074,3.21296296296,27.0637077295,9.32067901235,339.654333333,673.501333333,61.174,168.491,0.179338181818,0.216042307692,199,11.0,86.0,691
524,0.00551727969157,25.779814131,1.24932336182,0.706327160494,146.176614264,119.105592129,17.56,931.5455,2060.97,469.940805008,0.6,39.1666666667,114.5,24.6388888889,11.5185185185,16.9351851852,4.77777777778,26.6231884058,10.6231481481,348.698333333,726.750666667,82.6723333333,224.892666667,0.155657142857,0.199360606061,199,11.0,86.0,691
532,0.000536068882434,28.1677799101,3.24771101574,2.77488078207,173.466409174,102.929871112,27.12,675.971086957,429.142222222,180.369034653,1.0,2.86111111111,397.444444444,30.7592592593,14.3518518519,21.3888888889,8.91666666667,34.3300120773,9.0774691358,69.71425,912.208,120.338,264.83625,0.29275942029,0.312593220339,202,38.0,42.0,623
533,0.0039669095428,27.6033436327,3.65617548879,2.44822365284,173.466409174,102.929871112,27.12,526.017238095,429.142222222,180.369034653,1.0,4.22222222222,709.277777778,29.1851851852,13.6666666667,20.3518518519,9.27777777778,26.485205314,6.93858024691,177.05225,770.51675,96.465,218.071,0.300208695652,0.308439583333,202,38.0,42.0,623
534,0.00139377903192,27.6033436327,3.83545541249,2.76218407248,173.466409174,102.929871112,27.12,534.273333333,429.142222222,180.369034653,1.0,1.22222222222,572.083333333,29.9537037037,13.2592592593,21.1574074074,8.28703703704,30.9269323671,7.73117283951,187.00975,790.97175,98.30775,212.1195,0.297959375,0.307468627451,202,38.0,42.0,623
536,0.00686168119591,27.6033436327,3.64622079161,2.92563185503,173.466409174,102.929871112,27.12,795.814547619,429.142222222,180.369034653,1.0,20.0,126.083333333,29.1388888889,14.8518518519,20.7962962963,8.76851851852,29.2038043478,9.81975308642,32.7605,872.754,124.3365,267.4265,0.271134782609,0.302753191489,202,38.0,42.0,623
537,0.002251489119,28.0807447753,3.37964949928,2.71429422985,173.466409174,102.929871112,27.12,902.740096774,429.142222222,180.369034653,1.0,33.6666666667,480.111111111,30.3611111111,16.9166666667,21.8518518519,11.1388888889,32.0576690821,11.9444444444,22.887,888.241,101.4485,288.0265,0.269810204082,0.284881578947,202,38.0,42.0,623
538,0.0123295837343,28.5051092496,3.32849308536,3.05187172151,173.466409174,102.929871112,27.12,790.138481481,429.142222222,180.369034653,1.0,24.0,225.805555556,29.6944444444,18.5648148148,21.3055555556,12.5462962963,31.9411231884,12.325308642,32.632,871.39625,138.31675,271.51475,0.277745454545,0.2932,202,38.0,42.0,623
539,0.000114406786466,9.35418161595,1.77975167144,1.19628701051,172.184627246,105.405587258,20.12,770.037571429,509.861111111,239.93594895,1.0,1.02777777778,372.25,32.1296296296,14.212962963,22.787037037,8.63888888889,38.9332729469,9.35,65.19,949.8355,96.432,268.3415,0.202560869565,0.220755384615,203,38.0,42.0,297
540,0.000572033973953,12.4172509336,1.91869627507,1.224247851,172.184627246,105.405587258,20.12,570.494238095,509.861111111,239.93594895,1.0,3.38888888889,660.027777778,30.9814814815,13.3611111111,21.8611111111,8.91666666667,32.0027173913,7.14197530864,153.51925,817.55225,79.8795,219.82925,0.204138571429,0.221210169492,203,38.0,42.0,297
541,0.000686440768743,12.4172509336,1.9886938873,1.10793935053,172.184627246,105.405587258,20.12,578.818452381,509.861111111,239.93594895,1.0,0.111111111111,537.555555556,31.287037037,13.1666666667,22.7222222222,8.06481481481,34.2777777778,8.02067901235,158.941,836.99725,79.414,212.66975,0.202644117647,0.212905769231,203,38.0,42.0,297
543,0.000572033973953,13.1668953094,1.69613180516,1.23641356256,172.184627246,105.405587258,20.12,836.163894737,509.861111111,239.93594895,1.0,21.9722222222,120.805555556,30.3981481481,14.9166666667,22.0185185185,8.82407407407,32.5464975845,10.4762345679,45.84175,897.9505,95.32675,265.54325,0.190380952381,0.219196226415,203,38.0,42.0,297
544,0.00102966108652,12.2345192287,1.70316380134,1.0266356256,172.184627246,105.405587258,20.12,943.30162069,509.861111111,239.93594895,1.0,25.9444444444,449.361111111,31.5648148148,16.8055555556,23.1759259259,11.0833333333,35.7025966184,12.2885802469,41.4925,910.05275,85.01825,292.71275,0.187246774194,0.220398113208,203,38.0,42.0,297
545,0.00480508498164,12.9267858537,1.65922874881,1.37570439351,172.184627246,105.405587258,20.12,834.8401875,509.861111111,239.93594895,1.0,24.6666666667,199.861111111,30.6111111111,18.462962963,22.3055555556,12.6018518519,34.7989130435,12.9842592593,46.371,898.3435,115.7885,282.87475,0.194116129032,0.216183636364,203,38.0,42.0,297
546,0.00042751609491,16.7605315101,1.35256685769,0.974904489016,135.245656035,116.843897781,17.32,778.414142857,616.952222222,253.725566849,0.76,0.527777777778,332.972222222,32.7962962963,14.1388888889,22.4814814815,7.91666666667,41.0730676329,9.96018518519,51.4716666667,945.34425,94.808,279.5015,0.180086956522,0.206677272727,204,39.0,43.0,193
547,0.000570021418406,11.9912461343,1.53563753582,0.943170964661,135.245656035,116.843897781,17.32,621.6008125,616.952222222,253.725566849,0.76,2.63888888889,563.972222222,31.2314814815,13.037037037,21.3796296296,7.96296296296,32.0356280193,7.31790123457,135.816666667,825.453,78.0613333333,223.31725,0.18175,0.212340677966,204,39.0,43.0,193
548,0.000285010709203,11.9912461343,1.58210362942,0.87797277937,135.245656035,116.843897781,17.32,597.0195625,616.952222222,253.725566849,0.76,0.0,483.583333333,32.0740740741,12.9074074074,22.3888888889,7.15740740741,36.461352657,8.34907407407,147.502666667,836.9455,77.8276666667,225.56225,0.177472058824,0.206527777778,204,39.0,43.0,193
549,0.00156755893172,11.9912461343,1.48465854823,1.00847659981,135.245656035,116.843897781,17.32,752.9710625,616.952222222,253.725566849,0.76,0.0,422.888888889,33.1666666667,13.787037037,22.5185185185,7.55555555556,41.5597826087,9.25976800977,44.5443333333,934.076,82.527,264.04525,0.197650980392,0.3465,204,39.0,43.0,193
550,0.00370513932332,16.6464644135,1.41645176695,1.06654727794,135.245656035,116.843897781,17.32,842.808333333,616.952222222,253.725566849,0.76,15.3333333333,110.222222222,31.1203703704,15.3333333333,21.8611111111,8.25,34.3979468599,11.3385802469,38.0213333333,897.39225,96.1713333333,274.62175,0.1771796875,0.215431578947,204,39.0,43.0,193
551,0.000570021418406,10.998984594,1.39367239733,0.918720152818,135.245656035,116.843897781,17.32,964.15665,616.952222222,253.725566849,0.76,18.0833333333,401.055555556,32.3796296296,16.75,22.8796296296,10.1759259259,38.7844202899,12.7024691358,34.2233333333,904.54975,83.937,303.054,0.173330645161,0.218003448276,204,39.0,43.0,193
552,0.0122554612215,11.9907085018,1.35457258835,1.08818051576,135.245656035,116.843897781,17.32,856.144566667,616.952222222,253.725566849,0.76,23.75,167.888888889,31.4351851852,18.4722222222,22.1203703704,11.5462962963,37.0782004831,13.6669753086,43.1723333333,893.663,117.694,292.265,0.179327419355,0.208695,204,39.0,43.0,193
553,0.000435367030628,13.8197164419,1.42036242251,1.02061278016,165.069949601,103.725829136,20.08,804.88147619,691.365555556,225.02799019,0.8,0.777777777778,292.333333333,33.2407407407,14.287037037,24.2222222222,8.61111111111,44.1645531401,10.487962963,15.55075,971.8175,90.14475,322.77375,0.174976470588,0.217901492537,205,39.0,43.0,157
554,0.00108841765576,8.93632958509,1.59517167382,1.03414401526,165.069949601,103.725829136,20.08,650.758025641,691.365555556,225.02799019,0.8,4.13888888889,467.861111111,30.8981481481,13.1481481481,22.2685185185,8.36111111111,31.8798309179,7.59722222222,70.82875,872.63975,82.4175,234.49425,0.180901515152,0.227618333333,205,39.0,43.0,157
555,0.00108841765576,11.2172997291,1.62095851216,1.00194325227,165.069949601,103.725829136,20.08,605.160068966,691.365555556,225.02799019,0.8,0.0,409.111111111,32.3518518519,12.9259259259,23.8148148148,7.66666666667,38.0449879227,8.75339506173,111.59075,858.52225,81.59,254.6825,0.169146268657,0.220214814815,205,39.0,43.0,157
556,0.0020679934826,9.79402737366,1.54679303767,1.12490462566,165.069949601,103.725829136,20.08,829.45,691.365555556,225.02799019,0.8,0.0,351.083333333,33.4907407407,14.2037037037,24.0648148148,8.36111111111,44.2297705314,10.5177045177,18.7240833333,958.94125,84.37,299.6295,0.197184482759,0.257880555556,205,39.0,43.0,157
557,0.00217683531153,12.6720148721,1.45704577969,1.17255603243,165.069949601,103.725829136,20.08,870.349083333,691.365555556,225.02799019,0.8,11.3611111111,102.416666667,31.787037037,15.4444444444,23.2777777778,9.19444444444,37.8789251208,12.4135802469,15.3581666667,937.973,106.77475,302.19875,0.1734625,0.220742372881,205,39.0,43.0,157
558,0.00380946173182,8.68880126091,1.45467334287,1.019527897,165.069949601,103.725829136,20.08,1005.52835294,691.365555556,225.02799019,0.8,14.0833333333,362.027777778,32.6481481481,17.1666666667,24.2777777778,11.2314814815,40.7475845411,13.8160493827,12.03575,936.32775,88.591,341.28275,0.171149206349,0.224874137931,205,39.0,43.0,157
559,0.0192649913033,8.30436825339,1.41479494516,1.1700286123,165.069949601,103.725829136,20.08,894.198605263,691.365555556,225.02799019,0.8,16.25,157.0,31.7037037037,18.287037037,23.6759259259,12.3148148148,38.6038647343,14.1737654321,25.988,927.10825,130.7855,319.425,0.165006451613,0.215025,205,39.0,43.0,157
560,0.000242260967091,21.6187737614,1.64969980788,1.30500720461,191.271091205,101.460427663,18.92,619.2956,515.834444444,163.219029161,1.0,3.5,404.638888889,32.6111111111,14.5185185185,24.0740740741,8.66666666667,38.3070652174,9.91018518519,130.26875,879.704,72.55,179.1925,0.097703030303,0.160683333333,206,53.0,26.0,397
561,0.000363391477076,19.408220732,1.83561479347,1.25975024015,191.271091205,101.460427663,18.92,561.118571429,515.834444444,163.219029161,1.0,0.444444444444,449.888888889,31.25,13.6944444444,22.9166666667,8.84259259259,34.2125603865,7.42314814815,164.0585,809.7105,64.98275,132.681,0.102370769231,0.167547272727,206,53.0,26.0,397
562,0.0569313267551,16.6400929112,1.81689481268,1.2094740634,191.271091205,101.460427663,18.92,543.23,515.834444444,163.219029161,1.0,1.38888888889,627.583333333,31.6666666667,12.6388888889,23.4259259259,7.4537037037,33.9190821256,7.7012345679,206.23525,766.559,58.662,130.13975,0.109538461538,0.158311627907,206,53.0,26.0,397
563,0.0162314847069,16.481389286,1.81612632085,1.19077809798,191.271091205,101.460427663,18.92,728.601578947,515.834444444,163.219029161,1.0,0.972222222222,552.194444444,32.962962963,14.1851851852,24.3518518519,8.61111111111,39.2587560386,9.48778998779,100.266,887.413,62.50175,167.97675,0.105713559322,0.197825,206,53.0,26.0,397
564,0.00254374012801,16.9285367932,1.70982228626,1.43567483189,191.271091205,101.460427663,18.92,776.7886875,515.834444444,163.219029161,1.0,36.6666666667,117.444444444,30.9351851852,15.3611111111,23.1111111111,8.94444444444,34.5150966184,10.8515432099,132.879,876.91725,63.1745,207.31425,0.129773770492,0.183322807018,206,53.0,26.0,397
565,0.00339165350402,19.6316852156,1.63902497598,1.24968780019,191.271091205,101.460427663,18.92,869.039625,515.834444444,163.219029161,1.0,28.0,500.166666667,31.7685185185,17.1111111111,24.0,11.0925925926,36.4097222222,12.7185185185,93.98975,870.99175,70.4615,259.69575,0.124559677419,0.199984,206,53.0,26.0,397
566,0.00811574235347,16.4902978657,1.68260086455,1.42031700288,191.271091205,101.460427663,18.92,901.7474,515.834444444,163.219029161,1.0,3.08333333333,133.166666667,31.6666666667,18.6111111111,23.962962963,12.0740740741,37.4809782609,13.099691358,91.23075,884.6985,80.13275,258.40425,0.124740625,0.202076785714,206,53.0,26.0,397
567,0.00574253505325,31.7163209618,3.03265086207,2.22666427203,195.353184085,98.1695473362,28.88,609.363828571,865.828888889,213.067161162,1.0,2.75,539.694444444,32.1574074074,13.6574074074,24.2962962963,7.77777777778,39.25,10.5913580247,83.06725,815.5265,104.7055,155.56425,0.11251884058,0.161578571429,207,39.0,41.0,439
568,0.00292164055471,30.2515914386,3.42007902299,2.21756465517,195.353184085,98.1695473362,28.88,547.249204545,865.828888889,213.067161162,1.0,1.80555555556,563.777777778,30.6574074074,13.4351851852,22.9351851852,8.59259259259,33.9927536232,8.68487654321,157.54675,731.61325,92.15125,104.92375,0.116913043478,0.164253703704,207,39.0,41.0,439
