,FAM,RWC,CWD,elevation_std,elevation_mean,ppt_sum,location,aspect_mean,aspect_std,vsm_sum,canopy_height,EVP_win,twi_mean
1141,0.00134031943943,0.11265365198,495.64635,237.901601017,614.93,5.25,299,159.623408628,107.329492789,0.126714705882,23.4,64.20225,387.308219178
1142,0.00134031943943,0.0353664192278,451.98055,237.901601017,614.93,27.0277777778,299,159.623408628,107.329492789,0.141718571429,23.4,57.15875,387.308219178
1143,0.0996304041227,0.207146169763,440.11685,237.901601017,614.93,5.83333333333,299,159.623408628,107.329492789,0.139689705882,23.4,49.777,387.308219178
1144,0.00603143734741,0.735742945501,646.249948718,237.901601017,614.93,0.388888888889,299,159.623408628,107.329492789,0.147094915254,23.4,53.29025,387.308219178
1145,0.00290402532207,0.601569085013,703.67205,237.901601017,614.93,61.3055555556,299,159.623408628,107.329492789,0.136874193548,23.4,57.2825,387.308219178
1146,0.00591974373572,0.887097605199,895.480730769,237.901601017,614.93,80.6666666667,299,159.623408628,107.329492789,0.126965079365,23.4,60.3415,387.308219178
1147,0.0233438956681,0.489484823507,734.633857143,237.901601017,614.93,37.0555555556,299,159.623408628,107.329492789,0.136403174603,23.4,70.19375,387.308219178
1148,0.00332478232459,0.0930078124201,524.122452381,198.657252449,648.222222222,7.0,300,178.120082023,101.458940756,0.125376470588,28.0,88.2115,391.570940171
1149,0.00114289394676,0.0186362884874,456.664232558,198.657252449,648.222222222,34.75,300,178.120082023,101.458940756,0.139704285714,28.0,77.36675,391.570940171
1150,0.0949640949192,0.418853477588,437.714302326,198.657252449,648.222222222,6.02777777778,300,178.120082023,101.458940756,0.138095588235,28.0,68.47625,391.570940171
1151,0.00457157578702,0.849590321932,643.161952381,198.657252449,648.222222222,0.444444444444,300,178.120082023,101.458940756,0.137949152542,28.0,76.56525,391.570940171
1152,0.00633786634404,0.755963548265,653.843418605,198.657252449,648.222222222,56.1666666667,300,178.120082023,101.458940756,0.128160655738,28.0,81.40175,391.570940171
1153,0.0304425394673,0.806244593382,898.0751875,198.657252449,648.222222222,66.5555555556,300,178.120082023,101.458940756,0.118930645161,28.0,85.07875,391.570940171
1154,0.0229617782089,0.565242342645,738.683484848,198.657252449,648.222222222,30.3611111111,300,178.120082023,101.458940756,0.133928125,28.0,105.2745,391.570940171
1155,0.00292746839911,0.0518917103489,565.165285714,333.995887864,1057.10111111,7.97222222222,301,196.168118791,106.198532415,0.126660810811,27.48,57.60175,392.099315068
1156,0.0299813145131,0.0257171453835,433.655820513,333.995887864,1057.10111111,40.6944444444,301,196.168118791,106.198532415,0.131118666667,27.48,57.3855,392.099315068
1157,0.0180695459446,0.393685786839,430.588804878,333.995887864,1057.10111111,7.38888888889,301,196.168118791,106.198532415,0.142365753425,27.48,48.47575,392.099315068
1159,0.00545114826423,0.656510011246,578.315121951,333.995887864,1057.10111111,59.3888888889,301,196.168118791,106.198532415,0.125404918033,27.48,50.7755,392.099315068
1160,0.025640585305,0.648135920208,859.587441176,333.995887864,1057.10111111,54.6666666667,301,196.168118791,106.198532415,0.119361290323,27.48,61.32225,392.099315068
1161,0.0355334097934,0.406809842117,719.85585,333.995887864,1057.10111111,38.3055555556,301,196.168118791,106.198532415,0.135504761905,27.48,70.45325,392.099315068
1162,0.0115862024882,0.322097680815,692.671307692,249.575550527,1165.71888889,6.91666666667,302,161.719409088,118.528082011,0.141458666667,22.4,44.2025,487.38869863
1163,0.0770689409765,0.350103813899,594.923333333,249.575550527,1165.71888889,38.8333333333,302,161.719409088,118.528082011,0.143217333333,22.4,45.4165,487.38869863
1164,0.0133448234377,0.509697586988,548.783714286,249.575550527,1165.71888889,6.5,302,161.719409088,118.528082011,0.149567567568,22.4,39.69425,487.38869863
1166,0.0125172369952,0.532387415176,770.578833333,249.575550527,1165.71888889,28.1388888889,302,161.719409088,118.528082011,0.140318032787,22.4,36.09825,487.38869863
1167,0.0223448204607,0.497840838988,935.665258065,249.575550527,1165.71888889,33.5555555556,302,161.719409088,118.528082011,0.140259677419,22.4,45.3825,487.38869863
1168,0.0334137806997,0.0771128932758,843.2615,249.575550527,1165.71888889,27.6111111111,302,161.719409088,118.528082011,0.148157142857,22.4,52.13525,487.38869863
1169,0.0299584277405,0.688728285248,873.967190476,216.607479563,1274.21555556,5.63888888889,303,158.650378577,122.047444633,0.158855072464,15.64,33.425,491.006849315
1170,0.00875190021532,0.758335095067,698.81472,216.607479563,1274.21555556,29.5833333333,303,158.650378577,122.047444633,0.157960294118,15.64,33.9735,491.006849315
1171,0.0231139939481,0.737795380694,605.265771429,216.607479563,1274.21555556,11.3055555556,303,158.650378577,122.047444633,0.158761764706,15.64,32.3225,491.006849315
1173,0.0182892281501,0.548085688241,829.585390244,216.607479563,1274.21555556,27.5277777778,303,158.650378577,122.047444633,0.157883606557,15.64,26.34075,491.006849315
1174,0.00100983465028,0.44097538742,1062.85195238,216.607479563,1274.21555556,32.4444444444,303,158.650378577,122.047444633,0.159533333333,15.64,33.496,491.006849315
1175,0.0120058126645,0.0603919781222,950.592407407,216.607479563,1274.21555556,34.1111111111,303,158.650378577,122.047444633,0.163013846154,15.64,37.82325,491.006849315
1176,0.0291358035656,0.702371787625,821.635384615,218.652955487,1571.07111111,11.1944444444,304,182.156137992,113.985303338,0.167066666667,15.84,37.489,446.619047619
1177,0.04753086394,0.933177962428,679.429208333,218.652955487,1571.07111111,32.2222222222,304,182.156137992,113.985303338,0.168764705882,15.84,37.3,446.619047619
1178,0.0497530869864,0.794164683149,569.221815789,218.652955487,1571.07111111,15.1388888889,304,182.156137992,113.985303338,0.167971641791,15.84,39.13725,446.619047619
1180,0.0739506181375,0.624801692226,806.38402381,218.652955487,1571.07111111,32.5833333333,304,182.156137992,113.985303338,0.165598412698,15.84,32.011,446.619047619
1181,0.0456790129344,0.40798519302,1010.2612069,218.652955487,1571.07111111,61.3333333333,304,182.156137992,113.985303338,0.1583,15.84,32.2595,446.619047619
1182,0.136296294722,0.0219460602856,850.185125,218.652955487,1571.07111111,103.666666667,304,182.156137992,113.985303338,0.147171428571,15.84,43.0995,446.619047619
1197,0.00870967657286,0.075254627783,630.245179487,357.229112945,717.455555556,18.8333333333,309,184.304237996,104.158034106,0.230872727273,31.08,93.55525,350.977701544
1198,0.00340378164649,0.254521752757,438.707333333,357.229112945,717.455555556,48.3055555556,309,184.304237996,104.158034106,0.236886153846,31.08,87.00775,350.977701544
1199,0.0120133469328,0.238452406281,469.180846154,357.229112945,717.455555556,16.0277777778,309,184.304237996,104.158034106,0.229282258065,31.08,78.804,350.977701544
1200,0.0123136800933,0.922601796629,525.116974359,357.229112945,717.455555556,19.1666666667,309,184.304237996,104.158034106,0.192420588235,31.08,86.24625,350.977701544
1201,0.0127141252397,0.633765205695,501.697948718,357.229112945,717.455555556,150.666666667,309,184.304237996,104.158034106,0.201989361702,31.08,96.286,350.977701544
1202,0.00560622831999,0.457462351488,747.558538462,357.229112945,717.455555556,74.0555555556,309,184.304237996,104.158034106,0.194155555556,31.08,87.35875,350.977701544
1203,0.00150166836659,0.910723235529,634.711580645,357.229112945,717.455555556,55.3333333333,309,184.304237996,104.158034106,0.201995348837,31.08,120.97075,350.977701544
1204,0.00360891033778,0.190990363492,625.760051282,319.462978013,1270.11111111,15.3611111111,310,184.925036092,103.693258752,0.170142666667,31.72,72.895,293.255574614
1205,0.00230569280658,0.158940876446,455.950487179,319.462978013,1270.11111111,35.1944444444,310,184.925036092,103.693258752,0.171753947368,31.72,71.4055,293.255574614
1206,0.00681683084551,0.0444784227099,479.474948718,319.462978013,1270.11111111,13.0,310,184.925036092,103.693258752,0.164583783784,31.72,63.53825,293.255574614
1208,0.00380940548622,0.49762228009,530.325897436,319.462978013,1270.11111111,127.694444444,310,184.925036092,103.693258752,0.158137704918,31.72,78.0565,293.255574614
1209,0.012129948778,0.33552472837,769.105894737,319.462978013,1270.11111111,69.0277777778,310,184.925036092,103.693258752,0.154669491525,31.72,73.60275,293.255574614
1210,0.00832054329175,0.167192655429,656.133166667,319.462978013,1270.11111111,51.1388888889,310,184.925036092,103.693258752,0.160577419355,31.72,106.3125,293.255574614
1211,0.0544333180205,0.431640170103,589.834348837,353.339875823,1315.73555556,10.3333333333,311,184.901427327,104.417157582,0.14152,31.64,63.209,307.823024055
1212,0.0106632434525,0.360250945057,476.817255814,353.339875823,1315.73555556,50.5277777778,311,184.901427327,104.417157582,0.143361842105,31.64,61.098,307.823024055
1213,0.0412312104122,0.289548154867,480.742232558,353.339875823,1315.73555556,15.7222222222,311,184.901427327,104.417157582,0.137645945946,31.64,55.28375,307.823024055
1215,0.0138114395077,0.48960800918,601.747953488,353.339875823,1315.73555556,138.972222222,311,184.901427327,104.417157582,0.138570491803,31.64,68.289,307.823024055
1216,0.0463089443987,0.474185205267,857.7755,353.339875823,1315.73555556,67.4166666667,311,184.901427327,104.417157582,0.136043333333,31.64,62.1375,307.823024055
1217,0.0621514773119,0.0593117800132,709.912071429,353.339875823,1315.73555556,37.75,311,184.901427327,104.417157582,0.136724193548,31.64,89.43,307.823024055
1218,0.0393964692082,0.301370601452,495.222880952,274.86265378,1812.97888889,8.05555555556,312,179.564705901,103.659295679,0.133049275362,30.96,50.84625,284.450946644
1219,0.00855996603896,0.235385120764,412.022095238,274.86265378,1812.97888889,72.5555555556,312,179.564705901,103.659295679,0.137407142857,30.96,51.7245,284.450946644
1220,0.0630137254963,0.277010370231,383.133666667,274.86265378,1812.97888889,28.6666666667,312,179.564705901,103.659295679,0.136063235294,30.96,48.52225,284.450946644
1222,0.040737190287,0.595723316671,498.991738095,274.86265378,1812.97888889,137.861111111,312,179.564705901,103.659295679,0.141317741935,30.96,57.41975,284.450946644
1223,0.053113043181,0.635399962774,811.451333333,274.86265378,1812.97888889,99.6666666667,312,179.564705901,103.659295679,0.139103225806,30.96,52.24975,284.450946644
1224,0.0424904353132,0.127397190346,725.758608696,274.86265378,1812.97888889,33.5555555556,312,179.564705901,103.659295679,0.138875757576,30.96,73.32175,284.450946644
1225,0.00852204389105,0.149835238808,544.649404762,352.935518498,1391.74222222,6.5,313,181.823527868,99.589353626,0.123947761194,28.64,52.5795,325.311643836
1226,0.00284068129702,0.0552302732115,458.672595238,352.935518498,1391.74222222,33.4722222222,313,181.823527868,99.589353626,0.129071641791,28.64,51.32925,325.311643836
1227,0.0264792091204,0.27165895149,433.519309524,352.935518498,1391.74222222,12.3333333333,313,181.823527868,99.589353626,0.132262686567,28.64,44.12375,325.311643836
1228,0.0136961428114,0.900252000168,648.092928571,352.935518498,1391.74222222,4.11111111111,313,181.823527868,99.589353626,0.156685416667,28.64,45.77,325.311643836
1229,0.00497119250599,0.888377238283,648.61415625,352.935518498,1391.74222222,78.3611111111,313,181.823527868,99.589353626,0.143331746032,28.64,57.844,325.311643836
1230,0.00862349757065,0.791004190829,883.620055556,352.935518498,1391.74222222,86.4166666667,313,181.823527868,99.589353626,0.138208064516,28.64,49.66025,325.311643836
1231,0.000202905809039,0.365887715355,727.793727273,352.935518498,1391.74222222,38.25,313,181.823527868,99.589353626,0.136257377049,28.64,71.19475,325.311643836
1232,0.00774590217456,0.172204253017,508.647666667,411.116494764,1247.21333333,9.55555555556,314,172.432283786,97.1496739342,0.115098529412,31.96,58.0765,308.831903945
1233,0.00653874875926,0.0275119220796,441.658238095,411.116494764,1247.21333333,36.3333333333,314,172.432283786,97.1496739342,0.120207142857,31.96,53.877,308.831903945
1234,0.0697131233186,0.506762811639,428.900238095,411.116494764,1247.21333333,9.16666666667,314,172.432283786,97.1496739342,0.126369117647,31.96,45.1435,308.831903945
1235,0.0291728776384,0.665137479762,632.70547619,411.116494764,1247.21333333,0.75,314,172.432283786,97.1496739342,0.137192592593,31.96,51.9775,308.831903945
1236,0.00764530621277,0.9887056397,617.756571429,411.116494764,1247.21333333,86.1666666667,314,172.432283786,97.1496739342,0.133762903226,31.96,60.62525,308.831903945
1237,0.00855067174268,0.700750327554,871.071576923,411.116494764,1247.21333333,85.6666666667,314,172.432283786,97.1496739342,0.128333870968,31.96,60.20175,308.831903945
1238,0.0587481428715,0.652927360519,709.8648,411.116494764,1247.21333333,38.4722222222,314,172.432283786,97.1496739342,0.130688888889,31.96,78.73025,308.831903945
1239,0.000602230690978,0.210893593106,522.973469388,194.339195881,1030.25,6.86111111111,315,184.328858076,99.3187215195,0.115644117647,33.2,83.64075,376.604130809
1240,0.00662453725021,0.123313975272,453.309612245,194.339195881,1030.25,29.9444444444,315,184.328858076,99.3187215195,0.121707142857,33.2,77.24925,376.604130809
1241,0.0264981490008,0.763535031847,454.266469388,194.339195881,1030.25,9.72222222222,315,184.328858076,99.3187215195,0.127626470588,33.2,67.0555,376.604130809
1242,0.0190706370286,0.404214357847,628.058816327,194.339195881,1030.25,1.0,315,184.328858076,99.3187215195,0.130260344828,33.2,73.81975,376.604130809
1243,0.00391449919924,0.516456041218,589.45522449,194.339195881,1030.25,91.2222222222,315,184.328858076,99.3187215195,0.121293442623,33.2,78.8185,376.604130809
1244,0.00833085736604,0.29477871656,890.9805,194.339195881,1030.25,68.9166666667,315,184.328858076,99.3187215195,0.121185245902,33.2,84.0865,376.604130809
1245,0.0175650610607,0.870017343836,719.891478261,194.339195881,1030.25,36.2777777778,315,184.328858076,99.3187215195,0.130946031746,33.2,107.6225,376.604130809
1246,0.00160435739426,0.232743162232,531.885052632,302.99317369,1229.50555556,6.91666666667,316,183.352568972,105.37128053,0.129114666667,30.28,67.8785,362.034305317
1247,0.0210571910478,0.236771602946,454.048815789,302.99317369,1229.50555556,30.75,316,183.352568972,105.37128053,0.129836,30.28,68.57,362.034305317
1248,0.0105285955239,0.57767839834,456.194157895,302.99317369,1229.50555556,9.83333333333,316,183.352568972,105.37128053,0.135971621622,30.28,60.16775,362.034305317
1250,0.0124337704768,0.324335973005,589.530333333,302.99317369,1229.50555556,84.8333333333,316,183.352568972,105.37128053,0.124672131148,30.28,63.35975,362.034305317
1251,0.0293797960446,0.188569591158,902.735333333,302.99317369,1229.50555556,57.0,316,183.352568972,105.37128053,0.121175409836,30.28,73.62325,362.034305317
1252,0.0324882388973,0.571732491039,719.488466667,302.99317369,1229.50555556,32.5555555556,316,183.352568972,105.37128053,0.135520634921,30.28,91.65725,362.034305317
1253,0.000923603598093,0.403495605405,712.598647059,160.708269026,1161.16,2.91666666667,317,147.03262177,96.1444558798,0.148185333333,25.04,46.0495,510.006884682
1254,0.0163169981341,0.400273723978,554.431931034,160.708269026,1161.16,30.8888888889,317,147.03262177,96.1444558798,0.146825675676,25.04,47.92625,510.006884682
1255,0.00164196193889,0.412946457592,587.050666667,160.708269026,1161.16,4.83333333333,317,147.03262177,96.1444558798,0.149394594595,25.04,43.729,510.006884682
1257,0.0103648845974,0.511421401454,753.785322581,160.708269026,1161.16,58.6944444444,317,147.03262177,96.1444558798,0.142668852459,25.04,40.176,510.006884682
1258,0.0178563367873,0.507560646033,957.748965517,160.708269026,1161.16,31.6666666667,317,147.03262177,96.1444558798,0.140138709677,25.04,45.067,510.006884682
1259,0.0395097099386,0.0996074898655,809.22816,160.708269026,1161.16,22.8611111111,317,147.03262177,96.1444558798,0.146526984127,25.04,59.39725,510.006884682
1260,0.00191610036922,0.540968829426,814.993083333,210.0697288,1165.42444444,2.80555555556,318,140.70419969,116.798217663,0.160292753623,17.72,40.671,619.297945205
1261,0.0513514878726,0.612099994281,692.615578947,210.0697288,1165.42444444,33.5833333333,318,140.70419969,116.798217663,0.160620588235,17.72,43.27875,619.297945205
1262,0.03129630494,0.527178093383,629.160928571,210.0697288,1165.42444444,5.38888888889,318,140.70419969,116.798217663,0.161529411765,17.72,37.8895,619.297945205
1264,0.00753666167036,0.530332681018,809.28992,210.0697288,1165.42444444,48.0,318,140.70419969,116.798217663,0.15656557377,17.72,36.70025,619.297945205
1265,0.0108579025879,0.459121548163,1011.17785185,210.0697288,1165.42444444,30.1388888889,318,140.70419969,116.798217663,0.151830645161,17.72,42.14425,619.297945205
1266,0.030785345714,0.040552293977,901.531863636,210.0697288,1165.42444444,41.1944444444,318,140.70419969,116.798217663,0.15853125,17.72,55.604,619.297945205
1267,0.00167010205297,0.547929711277,829.964958333,191.666333333,1559.96666667,8.02777777778,320,177.717545241,108.737000802,0.141973134328,16.2,32.27975,455.048526863
1268,0.0171185446657,0.797908597183,749.6368,191.666333333,1559.96666667,32.9444444444,320,177.717545241,108.737000802,0.151210447761,16.2,29.27575,455.048526863
1269,0.0400824466789,0.764607679877,595.16371875,191.666333333,1559.96666667,10.7777777778,320,177.717545241,108.737000802,0.151907352941,16.2,29.15225,455.048526863
1270,0.0349329665641,0.996807661612,900.138346154,191.666333333,1559.96666667,1.41666666667,320,177.717545241,108.737000802,0.164440322581,16.2,25.1085,455.048526863
1271,0.034654616708,0.720138334663,804.86075,191.666333333,1559.96666667,30.6666666667,320,177.717545241,108.737000802,0.148425396825,16.2,27.53075,455.048526863
1272,0.0485721302516,0.517956903432,960.8887,191.666333333,1559.96666667,44.6944444444,320,177.717545241,108.737000802,0.141215254237,16.2,29.78225,455.048526863
1273,0.0809999481108,0.0284650172918,926.246962963,191.666333333,1559.96666667,72.3888888889,320,177.717545241,108.737000802,0.1244625,16.2,39.059,455.048526863
1288,0.0061015069545,0.155721622198,574.462214286,304.976876104,802.864444444,20.4166666667,325,172.574157251,100.998032951,0.243577272727,32.52,86.373,351.884482759
1289,0.00750185279,0.16067592699,359.456463415,304.976876104,802.864444444,68.0277777778,325,172.574157251,100.998032951,0.245266666667,32.52,82.862,351.884482759
1290,0.00220054352233,0.193791543231,476.743119048,304.976876104,802.864444444,19.25,325,172.574157251,100.998032951,0.243038461538,32.52,72.224,351.884482759
1292,0.00550135880582,0.665044863401,437.71615,304.976876104,802.864444444,224.555555556,325,172.574157251,100.998032951,0.2124375,32.52,91.0145,351.884482759
1293,0.0117028902965,0.695509533008,610.472526316,304.976876104,802.864444444,85.5833333333,325,172.574157251,100.998032951,0.207032608696,32.52,83.04975,351.884482759
1294,0.0228056333759,0.779092088082,598.167230769,304.976876104,802.864444444,92.0277777778,325,172.574157251,100.998032951,0.226498214286,32.52,115.515,351.884482759
1295,0.0010028481362,0.50601148544,627.107285714,392.498924273,978.3,17.0,326,190.346248508,101.928200941,0.174484,33.28,81.95225,329.784110535
1296,0.0235669292745,0.422247499491,441.732190476,392.498924273,978.3,41.0,326,190.346248508,101.928200941,0.175347368421,33.28,83.408,329.784110535
1297,0.0311885748761,0.346949022761,504.934857143,392.498924273,978.3,12.3888888889,326,190.346248508,101.928200941,0.169313513514,33.28,66.4635,329.784110535
1299,0.00501424033078,0.486118526428,519.875380952,392.498924273,978.3,134.805555556,326,190.346248508,101.928200941,0.160947540984,33.28,89.73325,329.784110535
1300,0.0168478472873,0.588894821143,727.5858125,392.498924273,978.3,68.7222222222,326,190.346248508,101.928200941,0.159747457627,33.28,81.63275,329.784110535
1301,0.0125356012939,0.076348104645,649.189142857,392.498924273,978.3,43.5555555556,326,190.346248508,101.928200941,0.160798387097,33.28,117.23925,329.784110535
1302,0.0115204558044,0.443185773439,615.359473684,351.678992536,1447.91444444,16.25,327,185.242567444,103.911419687,0.136454666667,32.4,61.726,279.432758621
1303,0.0409842738302,0.447388586093,446.569131579,351.678992536,1447.91444444,79.8333333333,327,185.242567444,103.911419687,0.139772368421,32.4,64.12325,279.432758621
1304,0.0465915751178,0.405097783759,481.051157895,351.678992536,1447.91444444,33.5555555556,327,185.242567444,103.911419687,0.135075675676,32.4,54.27575,279.432758621
1306,0.0284443094777,0.555555555556,534.873605263,351.678992536,1447.91444444,259.805555556,327,185.242567444,103.911419687,0.137796721311,32.4,67.37375,279.432758621
1307,0.0137633763194,0.660214038401,737.035619048,351.678992536,1447.91444444,101.25,327,185.242567444,103.911419687,0.138937096774,32.4,63.139,279.432758621
1308,0.0210018926134,0.0692477179729,673.25576,351.678992536,1447.91444444,55.8055555556,327,185.242567444,103.911419687,0.1376203125,32.4,91.82825,279.432758621
1309,0.00478960293751,0.0645924015834,668.198892857,393.009285027,1349.72777778,12.7222222222,328,167.584740259,108.965803457,0.121037681159,26.28,57.5385,385.639032815
1310,0.0133663334413,0.0611276750617,535.852194444,393.009285027,1349.72777778,46.75,328,167.584740259,108.965803457,0.124735714286,26.28,60.30975,385.639032815
1311,0.0150371253809,0.335336031209,502.193407407,393.009285027,1349.72777778,25.8611111111,328,167.584740259,108.965803457,0.122527941176,26.28,49.88475,385.639032815
1312,0.016707916283,0.663114752841,719.595815789,393.009285027,1349.72777778,3.88888888889,328,167.584740259,108.965803457,0.152198275862,26.28,49.99975,385.639032815
1313,0.00824257221967,0.875892186676,616.63288,393.009285027,1349.72777778,119.361111111,328,167.584740259,108.965803457,0.138378461538,26.28,61.7965,385.639032815
1314,0.0197153413592,0.693511529103,893.349967742,393.009285027,1349.72777778,85.3055555556,328,167.584740259,108.965803457,0.133752459016,26.28,56.42025,385.639032815
1315,0.0233910830037,0.247939272188,742.986652174,393.009285027,1349.72777778,35.1388888889,328,167.584740259,108.965803457,0.142053125,26.28,82.57825,385.639032815
1316,0.00413860715088,0.104423268739,646.289571429,336.912114288,1593.81888889,10.3888888889,329,187.7701117,107.353690587,0.104714705882,23.56,51.79425,314.756896552
1317,0.00297130767273,0.012261049167,498.768275,336.912114288,1593.81888889,36.25,329,187.7701117,107.353690587,0.112789552239,23.56,54.2915,314.756896552
1318,0.0184645557411,0.51292055682,471.568076923,336.912114288,1593.81888889,25.3611111111,329,187.7701117,107.353690587,0.122650746269,23.56,47.374,314.756896552
1319,0.0347006285039,0.405879321173,681.699904762,336.912114288,1593.81888889,2.5,329,187.7701117,107.353690587,0.135445833333,23.56,44.27875,314.756896552
1320,0.00275907151628,0.925620131399,702.662730769,336.912114288,1593.81888889,80.1944444444,329,187.7701117,107.353690587,0.152612698413,23.56,52.72725,314.756896552
1321,0.00466919791261,0.49586977948,871.576095238,336.912114288,1593.81888889,85.6944444444,329,187.7701117,107.353690587,0.13263442623,23.56,45.88975,314.756896552
1322,0.0538018959263,0.407715861138,730.679923077,336.912114288,1593.81888889,38.5277777778,329,187.7701117,107.353690587,0.138836065574,23.56,65.98225,314.756896552
1323,0.0115892896425,0.0811702032035,670.612525,396.942176793,1385.60777778,9.11111111111,330,189.45687663,110.356464103,0.0981014925373,24.64,53.10075,376.240963855
1324,0.0154523858373,0.0516942130029,510.641028571,396.942176793,1385.60777778,30.7222222222,330,189.45687663,110.356464103,0.110040298507,24.64,56.77,376.240963855
1325,0.0144298011148,0.722133952378,526.25097619,396.942176793,1385.60777778,17.0833333333,330,189.45687663,110.356464103,0.13373880597,24.64,49.15925,376.240963855
1326,0.0219287539833,0.457858281905,686.83525641,396.942176793,1385.60777778,3.47222222222,330,189.45687663,110.356464103,0.141084313725,24.64,52.97025,376.240963855
1327,0.0139753188983,0.882708122453,718.247416667,396.942176793,1385.60777778,79.8055555556,330,189.45687663,110.356464103,0.162519354839,24.64,48.91475,376.240963855
1328,0.0201108251174,0.373721352699,916.766,396.942176793,1385.60777778,78.1666666667,330,189.45687663,110.356464103,0.139815,24.64,45.325,376.240963855
1329,0.0571511008948,0.496178071445,763.737555556,396.942176793,1385.60777778,42.1388888889,330,189.45687663,110.356464103,0.138549206349,24.64,61.79025,376.240963855
1330,0.0304869074833,0.0745151200329,583.22744898,581.413382625,1810.35222222,10.1388888889,331,167.577309713,84.6262447054,0.118658823529,20.84,46.259,349.163793103
1331,0.048960386425,0.107106642434,448.011346939,581.413382625,1810.35222222,31.6666666667,331,167.577309713,84.6262447054,0.125997142857,20.84,46.4615,349.163793103
1332,0.0448803528156,0.885872493487,455.497979592,581.413382625,1810.35222222,12.0277777778,331,167.577309713,84.6262447054,0.139055882353,20.84,41.4125,349.163793103
1333,0.0353602772083,0.813547371372,653.736395349,581.413382625,1810.35222222,3.19444444444,331,167.577309713,84.6262447054,0.151592156863,20.84,45.46675,349.163793103
1334,0.024933529342,0.669663596521,628.503790698,581.413382625,1810.35222222,99.4722222222,331,167.577309713,84.6262447054,0.157075806452,20.84,49.7285,349.163793103
1335,0.0491870544898,0.164357482463,865.688309524,581.413382625,1810.35222222,71.8333333333,331,167.577309713,84.6262447054,0.146962903226,20.84,41.26175,349.163793103
1336,0.0647138443678,0.614850729912,722.384956522,581.413382625,1810.35222222,39.4722222222,331,167.577309713,84.6262447054,0.154036507937,20.84,58.63275,349.163793103
1337,0.00946426220477,0.413688280849,651.04847619,225.428079194,1466.16666667,5.41666666667,332,176.770093226,94.0360993835,0.142365333333,23.2,52.7785,473.733564014
1338,0.0255736447408,0.455457051149,518.851428571,225.428079194,1466.16666667,21.1111111111,332,176.770093226,94.0360993835,0.144356,23.2,53.9465,473.733564014
1339,0.0600074499234,0.513196233624,556.280738095,225.428079194,1466.16666667,7.80555555556,332,176.770093226,94.0360993835,0.142762162162,23.2,50.3295,473.733564014
1341,0.0365481618221,0.486361908089,670.64097619,225.428079194,1466.16666667,79.2777777778,332,176.770093226,94.0360993835,0.157308196721,23.2,49.079,473.733564014
1342,0.0446028544966,0.250826886243,899.608333333,225.428079194,1466.16666667,56.5555555556,332,176.770093226,94.0360993835,0.153714754098,23.2,45.65375,473.733564014
1343,0.0673573564263,0.196850110404,750.666785714,225.428079194,1466.16666667,31.1944444444,332,176.770093226,94.0360993835,0.158682539683,23.2,58.57575,473.733564014
1344,0.00497647285832,0.427596176514,715.239794872,138.708037254,1380.26111111,6.86111111111,333,158.903124114,88.9357710273,0.154712,16.6,47.0765,526.262886598
1345,0.0203294222971,0.527162563321,551.938264706,138.708037254,1380.26111111,26.9444444444,333,158.903124114,88.9357710273,0.155948648649,16.6,44.68975,526.262886598
1346,0.00201176568652,0.462976077069,613.754162162,138.708037254,1380.26111111,6.97222222222,333,158.903124114,88.9357710273,0.153221621622,16.6,47.67425,526.262886598
1348,0.00868235706959,0.58369048998,707.351666667,138.708037254,1380.26111111,73.9722222222,333,158.903124114,88.9357710273,0.158801612903,16.6,37.80175,526.262886598
1349,0.0127058884426,0.444688984131,935.631945946,138.708037254,1380.26111111,46.0,333,158.903124114,88.9357710273,0.15606875,16.6,35.2085,526.262886598
1350,0.038011783105,0.0960268736245,771.0755,138.708037254,1380.26111111,36.3611111111,333,158.903124114,88.9357710273,0.157444615385,16.6,42.9855,526.262886598
1351,0.00133223652193,0.429135241798,751.021868421,65.8467824987,1360.31111111,8.91666666667,334,138.354876257,112.442730029,0.156620289855,17.56,31.5255,593.96187175
1352,0.0166529553609,0.575875942727,620.101297297,65.8467824987,1360.31111111,31.6111111111,334,138.354876257,112.442730029,0.159347058824,17.56,31.99,593.96187175
1353,0.0103248325926,0.506029932241,618.766736842,65.8467824987,1360.31111111,7.08333333333,334,138.354876257,112.442730029,0.159744117647,17.56,29.691,593.96187175
1355,0.0113240103071,0.566163296647,740.524135135,65.8467824987,1360.31111111,66.7777777778,334,138.354876257,112.442730029,0.161685245902,17.56,25.6675,593.96187175
1356,0.00743831999916,0.468901970822,983.395,65.8467824987,1360.31111111,41.6666666667,334,138.354876257,112.442730029,0.161961290323,17.56,31.3885,593.96187175
1357,0.0891488266773,0.0229076017405,805.326945946,65.8467824987,1360.31111111,55.6944444444,334,138.354876257,112.442730029,0.1568109375,17.56,39.8335,593.96187175
1358,0.00368915620829,0.583311218816,821.181078947,118.373826541,1432.13111111,9.55555555556,335,170.305149999,110.170183371,0.153758823529,16.04,28.92425,510.193493151
1359,0.0471520283324,0.821256326647,737.3404,118.373826541,1432.13111111,34.7222222222,335,170.305149999,110.170183371,0.158758208955,16.04,29.584,510.193493151
1360,0.0528010500597,0.739027034169,616.304317073,118.373826541,1432.13111111,5.75,335,170.305149999,110.170183371,0.162945588235,16.04,26.732,510.193493151
