,FAM,live_basal_area,LAI_sum,LAI_win,RWC,aspect_mean,aspect_std,canopy_height,CWD,elevation_mean,elevation_std,forest_cover,ppt_sum,ppt_win,tmax_sum,tmax_win,tmean_sum,tmean_win,vpdmax_sum,vpdmax_win,EVP_sum,PEVAP_sum,EVP_win,PEVAP_win,vsm_sum,vsm_win,location,silt_fraction,sand_fraction,twi_mean,twi_std,ndwi_sum,ndwi_win
904,0.0490376858039,15.8608912455,1.14235700197,0.674395956607,0.887587643008,160.007811459,106.92296099,14.56,717.453233333,1525.76111111,188.992826551,0.740247,34.1944444444,128.694444444,26.5740740741,7.75,16.8796296296,2.34259259259,30.0525362319,6.04197530864,117.537,679.235,31.19525,104.59225,0.159168656716,0.201318,336.0,0.34,0.37,487.62283737,317.669709918,-0.0976656662421,-0.0925258681311
905,0.0649783091113,14.0890303004,1.18518244576,0.531200690335,0.785442854635,160.007811459,106.92296099,14.56,600.733891892,1525.76111111,188.992826551,0.740247,6.41666666667,183.277777778,27.8333333333,5.81481481481,18.1666666667,0.611111111111,32.1615338164,5.41265432099,178.7025,683.23525,30.384,86.8665,0.161510294118,0.199572972973,336.0,0.34,0.37,487.62283737,317.669709918,-0.0877395729448,0.01045063354
906,0.0443095347376,14.5841058113,1.17140039448,0.78634122288,0.927865694422,160.007811459,106.92296099,14.56,881.005558824,1525.76111111,188.992826551,0.740247,1.58333333333,146.055555556,28.962962963,6.89814814815,18.7962962963,1.2962962963,35.2750603865,6.38736263736,57.283,758.65675,26.61725,124.91275,0.173432258065,0.240309677419,336.0,0.34,0.37,487.62283737,317.669709918,-0.111767206631,-0.0998226679492
907,0.0344479606444,13.9462282063,1.14926035503,0.5945882643,0.482264540262,160.007811459,106.92296099,14.56,772.041833333,1525.76111111,188.992826551,0.740247,44.3055555556,55.4722222222,27.0185185185,7.62962962963,17.8333333333,0.805555555556,31.3801328502,6.9950617284,80.2935,670.57975,27.88275,99.23275,0.151964516129,0.177861538462,336.0,0.34,0.37,487.62283737,317.669709918,-0.100980876122,0.0731355287859
908,0.098480638536,15.3113240504,1.11712278107,0.872818047337,0.317984367921,160.007811459,106.92296099,14.56,951.628558824,1525.76111111,188.992826551,0.740247,32.4444444444,200.694444444,28.212962963,9.35185185185,19.0462962963,3.24074074074,33.4356884058,8.26759259259,58.43575,717.7835,29.9375,210.59125,0.141218333333,0.214269230769,336.0,0.34,0.37,487.62283737,317.669709918,-0.109350702231,-0.116050482417
909,0.143600712162,17.6776129651,1.23890532544,1.03662475345,0.00423039070405,160.007811459,106.92296099,14.56,880.170269231,1525.76111111,188.992826551,0.740247,65.7777777778,72.5555555556,26.3611111111,11.8333333333,17.7037037037,5.61111111111,28.7898550725,9.61604938272,102.77275,715.06925,41.106,227.079,0.13358125,0.218947058824,336.0,0.34,0.37,487.62283737,317.669709918,-0.100027295404,-0.103103457466
918,0.012203013909,40.7712179438,4.84754464286,2.8306671627,0.261855749886,184.139367038,103.628699992,32.4,243.444166667,731.762222222,319.328126463,0.999753,86.4444444444,1382.08333333,25.8796296296,10.8703703704,18.4907407407,6.4537037037,23.23852657,6.01080246914,124.008,189.02425,50.17575,105.23825,0.339505263158,0.3425,341.0,0.333,0.333,324.361111111,203.596784967,0.0479828943811,0.0539887040436
919,0.00350086482164,40.7712179438,4.86666666667,2.73767361111,0.286585855138,184.139367038,103.628699992,32.4,418.275809524,731.762222222,319.328126463,0.999753,22.9444444444,1267.47222222,26.5648148148,9.78703703704,19.0462962963,5.2962962963,23.7397342995,5.96141975309,135.64825,203.25325,44.611,114.996,0.336715789474,0.34225,341.0,0.333,0.333,324.361111111,203.596784967,0.0488259318489,0.103816860726
921,0.0123030384452,40.7712179438,4.56483134921,3.3693328373,0.474847295358,184.139367038,103.628699992,32.4,301.82602381,731.762222222,319.328126463,0.999753,310.0,494.138888889,26.5,10.6111111111,19.1851851852,5.62962962963,21.9833937198,7.78086419753,141.73275,213.1925,42.48325,120.6775,0.31788,0.360933333333,341.0,0.333,0.333,324.361111111,203.596784967,0.0463672573208,0.0849755641116
922,0.0167041254898,40.4533042149,4.60064484127,3.63562748016,0.433946349956,184.139367038,103.628699992,32.4,404.072684211,731.762222222,319.328126463,0.999753,102.444444444,1159.75,28.037037037,12.5277777778,20.5277777778,7.90740740741,26.4821859903,7.89938271605,148.69125,223.30675,50.96675,103.636,0.307414285714,0.333,341.0,0.333,0.333,324.361111111,203.596784967,0.0381450260962,0.0469548698924
