,FAM,live_basal_area,LAI_sum,LAI_win,RWC,aspect_mean,aspect_std,canopy_height,CWD,elevation_mean,elevation_std,forest_cover,ppt_sum,ppt_win,tmax_sum,tmax_win,tmean_sum,tmean_win,vpdmax_sum,vpdmax_win,EVP_sum,PEVAP_sum,EVP_win,PEVAP_win,vsm_sum,vsm_win,location,silt_fraction,sand_fraction,twi_mean,twi_std,ndwi_sum,ndwi_win
360,0.00771428729442,40.0624786955,2.1343498818,1.43555555556,0.473585320966,194.906227824,101.128253776,29.6,685.578877551,1897.08888889,270.165584799,0.985185,10.3611111111,491.944444444,26.8518518519,8.78703703704,19.8703703704,3.71296296296,29.7817028986,8.05372405372,103.31375,743.1385,57.445,69.697,0.157988888889,0.19176,172.0,0.23,0.69,357.96039604,182.608433583,0.0171927082709,0.13676191926
361,0.00304511338081,40.0624786955,2.14770685579,1.17997635934,0.119805810363,194.906227824,101.128253776,29.6,654.325285714,1897.08888889,270.165584799,0.985185,23.5,151.583333333,25.5092592593,9.08333333333,18.8518518519,3.57407407407,27.4130434783,8.72098765432,105.50325,708.49,84.13525,87.818,0.156842857143,0.18398974359,172.0,0.23,0.69,357.96039604,182.608433583,0.0117752398502,0.13059109586
362,0.211026358094,41.2524067972,2.25102836879,1.56561465721,0.201555657435,194.906227824,101.128253776,29.6,720.93712766,1897.08888889,270.165584799,0.985185,62.9722222222,487.527777778,25.712962963,10.6574074074,19.037037037,5.65740740741,26.2216183575,9.30216049383,98.98225,667.4445,78.59675,116.174,0.154346153846,0.183295121951,172.0,0.23,0.69,357.96039604,182.608433583,0.0115253389936,0.0636508652701
363,0.221887264739,40.4604081414,2.19126477541,1.86995271868,0.503184403527,194.906227824,101.128253776,29.6,722.673086957,1897.08888889,270.165584799,0.985185,27.1944444444,217.805555556,25.3055555556,12.3703703704,18.5462962963,7.13888888889,25.8626207729,10.4975308642,109.02425,715.529,130.64925,211.89375,0.14831,0.1906975,172.0,0.23,0.69,357.96039604,182.608433583,0.0071290653648,0.0452302687493
364,0.0538958457466,32.1025823705,1.50115511551,0.399516737388,0.757690773494,190.525054631,103.914439052,25.2,581.561761905,2284.44555556,284.380985324,0.896173,15.6111111111,666.694444444,23.1018518519,6.26851851852,15.9166666667,0.546296296296,24.7367149758,7.12530864198,216.744,703.4255,62.9425,79.34675,0.169376811594,0.180249090909,173.0,0.27,0.49,330.585123967,182.891626069,-0.0321889497481,0.380281619789
365,0.0236561460534,32.1025823705,1.5677864215,0.285172088637,0.951196217368,190.525054631,103.914439052,25.2,500.949761905,2284.44555556,284.380985324,0.896173,5.63888888889,593.916666667,22.2314814815,5.81481481481,14.75,0.287037037037,22.1690821256,6.27407407407,269.1245,705.66275,60.591,70.229,0.174801449275,0.165838181818,173.0,0.27,0.49,330.585123967,182.891626069,-0.0216869300278,0.360513695549
366,0.0164030830814,32.2435442836,1.59438943894,0.31338991042,0.826078239602,190.525054631,103.914439052,25.2,365.1388,2284.44555556,284.380985324,0.896173,48.8888888889,792.805555556,22.0462962963,5.32407407407,14.7962962963,-0.425925925926,21.5021135266,6.54135802469,308.56025,657.11225,62.46725,75.70025,0.1748203125,0.176744736842,173.0,0.27,0.49,330.585123967,182.891626069,-0.0135460791418,0.387995921266
367,0.0293470122698,32.1025823705,1.49824375295,0.768458274399,0.435815257161,190.525054631,103.914439052,25.2,673.872595238,2284.44555556,284.380985324,0.896173,18.2222222222,476.583333333,23.4074074074,6.74074074074,16.6111111111,1.27777777778,24.8055555556,7.49450549451,146.797,734.074,50.8205,88.22975,0.171844444444,0.176676190476,173.0,0.27,0.49,330.585123967,182.891626069,-0.0439657152468,0.273982091235
368,0.0313555537763,32.1025823705,1.51743281471,0.561598302687,0.168086867345,190.525054631,103.914439052,25.2,627.281025,2284.44555556,284.380985324,0.896173,36.4722222222,166.777777778,22.0,6.7962962963,15.462962963,0.861111111111,22.6400966184,7.95092592593,150.07925,699.7895,66.3255,87.015,0.173691525424,0.182360606061,173.0,0.27,0.49,330.585123967,182.891626069,-0.0310863601297,0.302244997343
369,0.121293544605,32.3802248432,1.60592880717,0.73946251768,0.128509627112,190.525054631,103.914439052,25.2,668.208894737,2284.44555556,284.380985324,0.896173,89.0277777778,491.833333333,22.1203703704,8.25925925926,15.7685185185,2.87037037037,21.9091183575,8.25,151.7575,650.77725,59.1245,105.274,0.170353571429,0.1973,173.0,0.27,0.49,330.585123967,182.891626069,-0.0345752735126,0.255002841558
370,0.131559418798,32.1025823705,1.56653701084,1.00741395568,0.352004630784,190.525054631,103.914439052,25.2,668.466642857,2284.44555556,284.380985324,0.896173,56.2222222222,216.416666667,21.8611111111,10.1666666667,15.3240740741,4.5,21.559178744,9.55401234568,178.803,700.6375,94.653,203.321,0.165,0.20347,173.0,0.27,0.49,330.585123967,182.891626069,-0.0322647059814,0.135355431708
371,0.02441289172,22.4527935946,0.938711583924,0.191382978723,0.851439425974,177.718632071,104.841360995,19.08,593.064404762,2706.99888889,288.854190435,0.708642,48.3611111111,495.555555556,19.7962962963,3.7037037037,13.2407407407,-1.86111111111,20.235205314,6.12098765432,243.703,713.4735,49.54975,104.4635,0.171791304348,0.166378431373,174.0,0.27,0.49,303.04620462,162.85632528,-0.0579959313278,0.34064308418
372,0.00945470321314,30.0079753046,0.99561465721,0.137269503546,0.941586883768,177.718632071,104.841360995,19.08,413.121142857,2706.99888889,288.854190435,0.708642,12.5277777778,502.416666667,19.3240740741,3.37962962963,12.3055555556,-1.94444444444,18.8623188406,5.29351851852,286.7765,726.208,44.52,96.8835,0.172444927536,0.149785106383,174.0,0.27,0.49,303.04620462,162.85632528,-0.048988308722,0.338644600261
373,0.00127003477714,30.4587534418,0.997257683215,0.152494089835,0.888899349314,177.718632071,104.841360995,19.08,284.555,2706.99888889,288.854190435,0.708642,54.25,597.416666667,19.1944444444,2.90740740741,12.3055555556,-2.63888888889,18.3490338164,5.56790123457,290.274,676.4165,45.192,99.863,0.173790625,0.15829375,174.0,0.27,0.49,303.04620462,162.85632528,-0.0283565358975,0.379561378749
374,0.00973693334614,22.4527935946,0.91073286052,0.361453900709,0.676968441376,177.718632071,104.841360995,19.08,671.338142857,2706.99888889,288.854190435,0.708642,68.0833333333,326.055555556,20.4814814815,4.33333333333,14.0277777778,-1.01851851852,20.4809782609,6.47435897436,171.6185,750.0685,36.2745,115.473,0.177450943396,0.166754166667,174.0,0.27,0.49,303.04620462,162.85632528,-0.0770011366225,0.236194348122
375,0.000705574921821,22.0142637897,0.950236406619,0.230768321513,0.488110668647,177.718632071,104.841360995,19.08,679.580619048,2706.99888889,288.854190435,0.708642,53.9444444444,124.083333333,18.962962963,4.2962962963,12.9537037037,-1.49074074074,18.1778381643,6.56512345679,190.68,720.07725,46.82325,102.3845,0.166398333333,0.163,174.0,0.27,0.49,303.04620462,162.85632528,-0.0676588731162,0.312091825148
376,0.0254006948856,24.0857318673,0.91731678487,0.320059101655,0.379540258238,177.718632071,104.841360995,19.08,669.5285625,2706.99888889,288.854190435,0.708642,122.055555556,358.777777778,19.1111111111,5.69444444444,13.1018518519,0.5,18.1690821256,6.87438271605,187.27775,659.34,44.45325,144.68925,0.161727586207,0.181039473684,174.0,0.27,0.49,303.04620462,162.85632528,-0.0740998826282,0.235581586827
377,0.0213083622283,26.8083534076,0.948215130024,0.417304964539,0.0228089097499,177.718632071,104.841360995,19.08,641.0359,2706.99888889,288.854190435,0.708642,70.0555555556,184.055555556,18.7592592593,7.51851851852,12.7777777778,2.10185185185,18.0320048309,8.08333333333,191.58375,717.10175,56.9525,215.515,0.128084782609,0.187384090909,174.0,0.27,0.49,303.04620462,162.85632528,-0.0682559312918,0.16332203301
378,0.00304400259383,25.0046962736,2.95472972973,2.37901849218,0.0374099396242,172.85740397,102.827181262,22.92,661.094088889,332.580357143,126.084944326,0.952693,7.55555555556,522.138888889,29.5185185185,15.287037037,20.712962963,10.0925925926,29.2798913043,8.48487654321,135.7455,555.51025,81.386,204.61875,0.329518032787,0.342025,177.0,0.37,0.41,841.487603306,4995.87659118,-0.0953334542311,0.00801814115538
379,0.00104965613004,24.8917881614,3.15161213845,2.25921052632,0.115536024191,172.85740397,102.827181262,22.92,501.945217391,332.580357143,126.084944326,0.952693,17.75,876.138888889,27.8518518519,14.2222222222,19.9444444444,10.0185185185,23.7509057971,6.39135802469,179.2755,478.661,68.71625,160.8705,0.332801694915,0.34587,177.0,0.37,0.41,841.487603306,4995.87659118,-0.0780611339234,0.033960296243
380,0.00629793653586,25.0046962736,3.24857752489,2.21020625889,0.204984729709,172.85740397,102.827181262,22.92,506.4004,332.580357143,126.084944326,0.952693,2.61111111111,654.388888889,28.5185185185,14.037037037,20.4814814815,9.38888888889,25.7632850242,7.72191358025,201.78825,495.87425,67.8595,174.29375,0.327863265306,0.343045454545,177.0,0.37,0.41,841.487603306,4995.87659118,-0.0654049064768,-0.0021347322548
382,0.0321194762351,25.1745418417,3.11575391181,2.58493361783,0.687397692113,172.85740397,102.827181262,22.92,794.884755556,332.580357143,126.084944326,0.952693,22.0,118.694444444,27.4537037037,15.5740740741,19.8333333333,10.0,24.0733695652,10.1182098765,97.8935,512.65,73.55675,200.11725,0.327844827586,0.337185,177.0,0.37,0.41,841.487603306,4995.87659118,-0.080906830198,-0.00760815212484
383,0.00671779874348,25.6710140659,2.83336889521,2.36344238976,0.577498443247,172.85740397,102.827181262,22.92,898.30537931,332.580357143,126.084944326,0.952693,24.9166666667,664.305555556,28.3055555556,17.5925925926,20.7407407407,12.0185185185,25.3653381643,11.9793209877,77.52225,506.07025,67.4525,191.27925,0.326603030303,0.334005555556,177.0,0.37,0.41,841.487603306,4995.87659118,-0.0932904819084,-0.0383957634303
384,0.00178441535997,25.3559912887,2.98236130868,2.48904694168,0.885487696243,172.85740397,102.827181262,22.92,793.277823529,332.580357143,126.084944326,0.952693,20.9722222222,286.583333333,28.9074074074,18.9351851852,21.0277777778,13.25,27.9897342995,12.0638888889,86.24825,525.45675,89.95575,193.2265,0.3231,0.340707142857,177.0,0.37,0.41,841.487603306,4995.87659118,-0.101243541146,0.00607471917355
385,0.00123706066757,16.7208454159,2.18936822254,1.93698727016,0.015362512087,167.836915913,103.918376658,16.4,701.026928571,164.125555556,148.35347733,0.727531,5.0,415.861111111,30.3796296296,16.3055555556,20.8425925926,10.3611111111,29.6980676329,9.46419753086,94.90425,718.597,86.74125,240.20925,0.212444927536,0.249390769231,178.0,0.38,0.42,526.155,302.19320692,-0.0741240808308,-0.00742827951775
386,0.000412353582527,14.5109838831,2.36010136728,1.8028524281,0.29614792208,167.836915913,103.918376658,16.4,549.052782609,164.125555556,148.35347733,0.727531,2.91666666667,690.694444444,28.712962963,15.1666666667,19.8796296296,10.2592592593,24.4846014493,6.85956790123,161.2145,624.093,72.7605,188.8195,0.220924285714,0.257495081967,178.0,0.38,0.42,526.155,302.19320692,-0.0670967687686,0.00440065558359
387,0.000962158279222,19.5030047473,2.45365393682,1.74520273456,0.322935495677,167.836915913,103.918376658,16.4,550.965541667,164.125555556,148.35347733,0.727531,0.666666666667,553.972222222,29.1666666667,15.25,20.212962963,9.55555555556,25.2844202899,8.41512345679,180.192,634.15375,72.43675,200.08075,0.220563235294,0.252401818182,178.0,0.38,0.42,526.155,302.19320692,-0.0672041758836,-0.0180846797258
389,0.015669435656,14.4441721128,2.23907355021,1.96601838755,0.936381426947,167.836915913,103.918376658,16.4,851.076431818,164.125555556,148.35347733,0.727531,13.5,91.5,28.2592592593,17.0,19.8796296296,10.1296296296,24.681763285,11.0277777778,85.33075,676.17475,79.70325,233.647,0.2167765625,0.237601886792,178.0,0.38,0.42,526.155,302.19320692,-0.0800184236916,-0.0278023548472
390,0.00481079171614,14.6775714656,2.08545497407,1.6852310231,0.825193951247,167.836915913,103.918376658,16.4,952.68737037,164.125555556,148.35347733,0.727531,18.0833333333,468.444444444,28.5462962963,18.7685185185,20.5277777778,12.1111111111,24.714673913,13.0682098765,61.25125,670.368,73.5875,248.8685,0.212241269841,0.249265454545,178.0,0.38,0.42,526.155,302.19320692,-0.081442175114,-0.0662237650626
391,0.0380739783064,13.6081198355,2.11445073079,1.96099717115,0.846464598772,167.836915913,103.918376658,16.4,877.011,164.125555556,148.35347733,0.727531,17.5277777778,180.805555556,29.9166666667,19.8240740741,21.0092592593,13.2592592593,30.1736111111,12.6589506173,62.93675,682.854,95.50025,241.02975,0.215203225806,0.244087272727,178.0,0.38,0.42,526.155,302.19320692,-0.0843533809404,-0.0231321134419
392,0.00112499991281,19.0508462726,2.1490952381,1.91255952381,0.0720865682892,175.569314991,104.168351616,22.08,720.436159091,401.718888889,221.704237114,0.888889,3.58333333333,462.194444444,31.0833333333,15.0185185185,21.9074074074,9.75925925926,33.2071256039,9.23456790123,47.221,906.072,114.7625,284.5255,0.147650724638,0.183963934426,179.0,0.35,0.36,371.570480929,169.463115515,-0.0741240808308,-0.00742827951775
393,0.000449999932382,19.0349726829,2.37557142857,1.77676190476,0.605356278748,175.569314991,104.168351616,22.08,551.509458333,401.718888889,221.704237114,0.888889,2.61111111111,652.0,29.2314814815,13.8148148148,20.6759259259,9.47222222222,26.3285024155,6.73981481481,120.89575,794.74575,92.34425,220.8195,0.151387142857,0.18726,179.0,0.35,0.36,371.570480929,169.463115515,-0.0670967687686,0.00440065558359
394,0.000224999966191,19.3172838053,2.47822619048,1.82905952381,0.601083906705,175.569314991,104.168351616,22.08,538.780441176,401.718888889,221.704237114,0.888889,0.0833333333333,624.083333333,30.2314814815,13.75,21.6851851852,8.89814814815,29.8043478261,8.28888888889,148.0525,796.602,90.45975,231.47425,0.150169117647,0.1974,179.0,0.35,0.36,371.570480929,169.463115515,-0.0672041758836,-0.0180846797258
396,0.00922499889214,20.3640742106,2.21463095238,1.96854761905,0.606958172999,175.569314991,104.168351616,22.08,861.5667,401.718888889,221.704237114,0.888889,21.4444444444,98.4444444444,29.4537037037,15.7314814815,21.2777777778,9.86111111111,28.4248188406,10.987037037,47.74725,864.178,112.3165,270.79725,0.1505109375,0.184927586207,179.0,0.35,0.36,371.570480929,169.463115515,-0.0800184236916,-0.0278023548472
397,0.000787499873483,20.3315660156,2.1029047619,1.67210714286,0.503403635985,175.569314991,104.168351616,22.08,968.306304348,401.718888889,221.704237114,0.888889,18.0,454.666666667,29.4351851852,17.5185185185,21.7685185185,11.8888888889,28.6829710145,12.8632716049,27.89625,858.6575,105.4295,314.82,0.149292063492,0.208898305085,179.0,0.35,0.36,371.570480929,169.463115515,-0.081442175114,-0.0662237650626
398,0.0219374977104,19.9256354768,2.07161904762,1.93207142857,0.27186034536,175.569314991,104.168351616,22.08,873.894581395,401.718888889,221.704237114,0.888889,21.4166666667,164.222222222,30.3888888889,18.7777777778,22.1481481481,13.1851851852,32.1826690821,13.200308642,28.77575,865.36425,136.41325,291.9735,0.14514516129,0.204146666667,179.0,0.35,0.36,371.570480929,169.463115515,-0.0843533809404,-0.0231321134419
399,0.000475770766378,13.0839532446,1.34373809524,1.24405952381,0.0144203227601,160.433476983,104.107892994,16.44,768.967366667,309.061111111,129.080154421,0.840741,2.05555555556,399.222222222,32.5555555556,15.9166666667,23.0925925926,10.0833333333,35.8707729469,10.2108024691,45.4105,932.70725,106.8315,303.6425,0.118218181818,0.167409230769,180.0,0.51,0.28,435.895695364,233.534745876,-0.0724516022232,-0.0177949873445
400,0.000356828100746,11.0278330283,1.48321428571,1.21891666667,0.475727165285,160.433476983,104.107892994,16.44,603.740319149,309.061111111,129.080154421,0.840741,0.638888888889,532.138888889,30.5462962963,14.6574074074,21.712962963,9.7962962963,28.8804347826,7.30308641975,89.00875,836.272,86.8655,224.09325,0.123389552239,0.174385245902,180.0,0.51,0.28,435.895695364,233.534745876,-0.0674648288186,-0.0116699158618
401,0.000118942691594,11.641466279,1.49783333333,1.1364047619,0.463530872403,160.433476983,104.107892994,16.44,585.175666667,309.061111111,129.080154421,0.840741,0.666666666667,557.027777778,31.3796296296,14.5,22.5185185185,8.99074074074,31.693236715,8.83672839506,124.68025,821.89475,86.25075,243.48725,0.119211290323,0.18268,180.0,0.51,0.28,435.895695364,233.534745876,-0.0759533157153,-0.0324800519156
402,0.000832598832507,9.63708665283,1.3921547619,1.0751547619,0.999785077606,160.433476983,104.107892994,16.44,806.061617647,309.061111111,129.080154421,0.840741,0.0,449.055555556,32.1111111111,16.0740740741,22.4259259259,9.73148148148,34.7131642512,11.0964590965,42.083,912.836,91.964,283.1575,0.167652542373,0.282111111111,180.0,0.51,0.28,435.895695364,233.534745876,-0.0741020882112,-0.0628371117553
403,0.00701761924544,11.7579384964,1.32963095238,1.23420238095,0.602178649269,160.433476983,104.107892994,16.44,934.609425,309.061111111,129.080154421,0.840741,17.1111111111,65.2777777778,31.3333333333,16.9074074074,22.537037037,10.1018518519,30.7436594203,12.25,57.42475,903.143,104.7615,274.50975,0.1337796875,0.182187931034,180.0,0.51,0.28,435.895695364,233.534745876,-0.0804737346358,-0.0504331340214
404,0.000594713501243,16.3475462644,1.29648809524,0.955154761905,0.472150601082,160.433476983,104.107892994,16.44,989.859555556,309.061111111,129.080154421,0.840741,12.9166666667,342.638888889,31.6111111111,18.6203703704,23.1296296296,12.1296296296,33.309178744,14.2895061728,41.674,901.70525,103.662,332.3115,0.130571666667,0.19921754386,180.0,0.51,0.28,435.895695364,233.534745876,-0.0802792237704,-0.0777112113754
405,0.000237885383189,11.0303875883,1.27551190476,1.27569047619,0.105707919831,160.433476983,104.107892994,16.44,936.961659091,309.061111111,129.080154421,0.840741,11.0,123.166666667,31.537037037,19.6296296296,23.1574074074,13.0462962963,35.1204710145,14.3709876543,39.31825,902.39475,127.00675,299.37375,0.121540677966,0.19458,180.0,0.51,0.28,435.895695364,233.534745876,-0.0860156502365,-0.0325095002786
406,0.000275932472352,12.3667163045,1.34348699764,1.39833333333,0.0153975363942,191.96171189,100.130405724,16.72,772.585470588,419.1,128.791351504,0.724815,2.88888888889,364.944444444,33.8796296296,14.9166666667,24.4166666667,9.23148148148,42.3209541063,9.41574074074,122.91725,888.328,71.344,191.45825,0.0939579710145,0.123201886792,181.0,0.19,0.64,470.287375415,201.100259635,-0.0556273611495,-0.0160638989452
407,0.000137966236176,12.263894325,1.45817966903,1.2329787234,0.634098544233,191.96171189,100.130405724,16.72,679.4505,419.1,128.791351504,0.724815,0.0,370.722222222,32.5925925926,14.7407407407,23.3333333333,9.5,37.5247584541,7.91975308642,167.24,811.20325,65.05175,159.658,0.102010144928,0.140372727273,181.0,0.19,0.64,470.287375415,201.100259635,-0.0440785837822,-0.0250789191248
408,0.000137966236176,13.6056316271,1.52380614657,1.23737588652,0.96444568869,191.96171189,100.130405724,16.72,560.9318,419.1,128.791351504,0.724815,0.194444444444,548.916666667,33.1481481481,13.1018518519,23.9166666667,7.96296296296,37.0606884058,7.39537037037,205.83625,769.565,58.77075,136.78175,0.111170588235,0.145834782609,181.0,0.19,0.64,470.287375415,201.100259635,-0.045111741464,-0.0311412880795
409,0.0260756186874,12.0184538687,1.45308510638,1.12013002364,0.469078101235,191.96171189,100.130405724,16.72,788.10673913,419.1,128.791351504,0.724815,3.36111111111,388.611111111,34.1944444444,15.0277777778,24.537037037,9.14814814815,40.9737318841,9.44108669109,100.4065,883.642,58.579,135.36875,0.0996724137931,0.145403030303,181.0,0.19,0.64,470.287375415,201.100259635,-0.0508976496504,-0.0436120940754
410,0.000551864944703,13.0542636348,1.29230496454,1.37354609929,0.536171730108,191.96171189,100.130405724,16.72,862.050111111,419.1,128.791351504,0.724815,21.6944444444,105.888888889,32.212962963,15.5740740741,23.2222222222,9.05555555556,36.2140700483,10.2885802469,104.7525,868.93025,63.4295,187.22275,0.11063442623,0.153101666667,181.0,0.19,0.64,470.287375415,201.100259635,-0.0618188995026,-0.0369047117587
411,0.00951967042663,12.8785424609,1.28088652482,1.09091016548,0.263603862812,191.96171189,100.130405724,16.72,951.008375,419.1,128.791351504,0.724815,19.0,420.333333333,33.3611111111,17.8240740741,24.3425925926,11.5740740741,37.6865942029,12.6135802469,97.81925,841.137,66.59525,259.153,0.106520338983,0.158439215686,181.0,0.19,0.64,470.287375415,201.100259635,-0.0645748734424,-0.0479012866685
412,0.0187634088427,13.1483030247,1.30830969267,1.39057919622,0.37263100973,191.96171189,100.130405724,16.72,897.95283871,419.1,128.791351504,0.724815,1.86111111111,153.444444444,31.8240740741,18.7777777778,23.3518518519,12.2962962963,38.2339975845,11.8567901235,110.40325,881.7545,82.62925,274.15325,0.105585483871,0.166344642857,181.0,0.19,0.64,470.287375415,201.100259635,-0.0675436748257,-0.0351503527291
413,0.00103145318079,37.1592267949,2.39717070851,1.86223252496,0.0812432688129,193.565897963,104.512111192,26.24,663.992357143,906.751111111,212.265405798,0.969506,3.27777777778,470.166666667,32.8981481481,13.8333333333,23.5277777778,7.80555555556,41.7971014493,10.3953703704,85.06125,867.581,105.8605,145.959,0.125860869565,0.141876190476,182.0,0.38,0.42,432.628099174,195.616986715,-0.0556273611495,-0.0160638989452
414,0.00361008607274,33.286809014,2.66570375654,1.95300760818,0.590180987239,193.565897963,104.512111192,26.24,570.575833333,906.751111111,212.265405798,0.969506,0.166666666667,457.805555556,31.2037037037,12.9444444444,22.2592592593,7.58333333333,35.1213768116,8.20030864198,157.50475,777.9395,92.05325,109.0955,0.133149275362,0.167936842105,182.0,0.38,0.42,432.628099174,195.616986715,-0.0440785837822,-0.0250789191248
415,0.000928307802675,28.855199802,2.76707085117,1.85430337613,0.746130710132,193.565897963,104.512111192,26.24,480.919675676,906.751111111,212.265405798,0.969506,6.69444444444,668.583333333,31.2037037037,11.8518518519,22.6666666667,6.5462962963,34.3475241546,8.16111111111,212.301,751.41975,81.21225,86.09825,0.137494117647,0.1606125,182.0,0.38,0.42,432.628099174,195.616986715,-0.045111741464,-0.0311412880795
416,0.00319750480042,27.2362136258,2.71663100333,1.96617926771,0.812567160632,193.565897963,104.512111192,26.24,733.191270833,906.751111111,212.265405798,0.969506,9.19444444444,484.833333333,32.5925925926,13.537037037,23.5555555556,7.75925925926,38.6422101449,9.75915750916,61.203,860.2305,86.95825,65.85025,0.126162068966,0.1834875,182.0,0.38,0.42,432.628099174,195.616986715,-0.0508976496504,-0.0436120940754
417,0.0030943594223,28.0668348149,2.58874227294,2.14728958631,0.953841166424,193.565897963,104.512111192,26.24,738.530564103,906.751111111,212.265405798,0.969506,34.1388888889,141.388888889,30.4907407407,13.8796296296,22.5740740741,7.72222222222,34.1165458937,10.3456790123,56.0965,838.85825,107.58325,169.40875,0.134928333333,0.174836666667,182.0,0.38,0.42,432.628099174,195.616986715,-0.0618188995026,-0.0369047117587
418,0.0127900192017,26.6764572047,2.43756538279,1.91890156919,0.823757180892,193.565897963,104.512111192,26.24,865.550628571,906.751111111,212.265405798,0.969506,31.5555555556,525.222222222,31.2407407407,15.7407407407,23.3981481481,10.0462962963,34.7273550725,12.1762345679,34.37725,796.92875,100.40025,229.94525,0.130192857143,0.181075,182.0,0.38,0.42,432.628099174,195.616986715,-0.0645748734424,-0.0479012866685
419,0.0369260208704,27.2362136258,2.41781978126,2.15620542083,0.479664057873,193.565897963,104.512111192,26.24,809.699191489,906.751111111,212.265405798,0.969506,2.44444444444,217.027777778,30.4074074074,17.5,22.5740740741,11.5,35.0588768116,12.7592592593,38.296,849.48875,145.713,265.66375,0.129987931034,0.17889122807,182.0,0.38,0.42,432.628099174,195.616986715,-0.0675436748257,-0.0351503527291
420,0.000472992695686,20.0538115715,1.8857703281,1.46203043272,0.0669734111574,173.821005979,102.561559895,20.24,694.081769231,375.588888889,167.890347446,0.845679,1.91666666667,427.25,32.1481481481,15.212962963,22.5555555556,9.75925925926,36.8620169082,9.3987654321,69.2935,964.00175,96.999,274.16875,0.234571014493,0.25571969697,190.0,0.38,0.42,426.4359401,242.732180507,-0.0465896942859,-0.0363412606446
421,0.000236496347843,16.3533290573,2.01873514028,1.41814075131,0.158747242212,173.821005979,102.561559895,20.24,567.064738095,375.588888889,167.890347446,0.845679,1.58333333333,760.138888889,30.6574074074,14.3240740741,21.5277777778,9.87962962963,29.1865942029,7.11018518519,147.88125,834.76825,80.6945,221.055,0.238718571429,0.262166666667,190.0,0.38,0.42,426.4359401,242.732180507,-0.0374445927225,-0.0341179480288
422,0.000354744547576,15.8654060988,2.09314075131,1.30079648122,0.262798508859,173.821005979,102.561559895,20.24,578.872214286,375.588888889,167.890347446,0.845679,0.0833333333333,570.944444444,31.5092592593,14.2037037037,22.5092592593,9.07407407407,33.1645531401,8.19290123457,169.26,859.946,80.74175,225.12275,0.239214705882,0.252651851852,190.0,0.38,0.42,426.4359401,242.732180507,-0.0341816007461,-0.0397900008749
424,0.00248321162654,18.0428623804,1.91815263909,1.54637422729,0.665119114074,173.821005979,102.561559895,20.24,848.320275862,375.588888889,167.890347446,0.845679,13.6388888889,110.361111111,30.2314814815,16.0092592593,21.787037037,9.89814814815,30.7807971014,10.6299382716,54.31725,904.15525,95.962,272.8595,0.227752380952,0.244675471698,190.0,0.38,0.42,426.4359401,242.732180507,-0.0502844105697,-0.0448548830004
425,0.000472992695686,17.6208651851,1.82347836424,1.30284117927,0.573169392512,173.821005979,102.561559895,20.24,951.300444444,375.588888889,167.890347446,0.845679,23.0,464.5,31.25,17.9537037037,22.7037037037,12.037037037,32.6618357488,12.8382716049,46.11175,899.58525,87.124,297.1065,0.222775409836,0.250269811321,190.0,0.38,0.42,426.4359401,242.732180507,-0.0557636205386,-0.0578215551422
426,0.000827737208847,16.6114891762,1.87897051831,1.56490727532,0.906027384564,173.821005979,102.561559895,20.24,814.726969697,375.588888889,167.890347446,0.845679,20.75,235.611111111,30.787037037,19.3796296296,22.3148148148,13.3148148148,33.8236714976,13.1009259259,49.91925,906.566,115.318,285.7405,0.232350819672,0.244229090909,190.0,0.38,0.42,426.4359401,242.732180507,-0.0540438409647,-0.0362365035042
427,0.000224719095447,17.1899048503,1.92276190476,1.42183333333,0.42568102756,172.408768987,107.813274255,22.6,745.089052632,617.638888889,206.573515671,0.89,2.11111111111,403.444444444,31.0925925926,13.6296296296,22.9444444444,8.93518518519,36.6524758454,8.87716049383,56.72125,952.30425,97.6455,281.1175,0.181830434783,0.213772727273,191.0,0.35,0.36,400.661691542,221.688743094,-0.0635758113106,-0.0649431004308
428,0.000449438190893,14.1698215065,2.08202380952,1.447,0.773940670918,172.408768987,107.813274255,22.6,591.090390244,617.638888889,206.573515671,0.89,0.777777777778,692.361111111,29.6018518519,12.6111111111,21.7222222222,8.90740740741,28.4483695652,6.66203703704,135.89125,832.4735,79.16075,220.52025,0.187761428571,0.21586,191.0,0.35,0.36,400.661691542,221.688743094,-0.0572648252919,-0.0541816399008
429,0.000449438190893,14.3581382014,2.17051190476,1.28725,0.899404161175,172.408768987,107.813274255,22.6,591.678973684,617.638888889,206.573515671,0.89,0.0,535.027777778,30.25,12.4537037037,22.8055555556,8.2962962963,32.0175120773,7.88209876543,156.20125,844.37975,79.173,229.857,0.184530882353,0.218859259259,191.0,0.35,0.36,400.661691542,221.688743094,-0.0591391755999,-0.0661369531952
431,0.00157303365178,15.6081817204,1.88347619048,1.52382142857,0.144611401486,172.408768987,107.813274255,22.6,885.491233333,617.638888889,206.573515671,0.89,12.3333333333,106.611111111,29.1388888889,14.3055555556,21.9259259259,9.34259259259,30.5374396135,10.4935185185,46.5655,902.895,98.03025,275.594,0.1786875,0.215224074074,191.0,0.35,0.36,400.661691542,221.688743094,-0.0773781829183,-0.0803532690193
